,sum,mean,std,zero,e1,e2,e3,e4,er1,er2,er3,er4,max,min
12878245,412841.2000000002,1131.0717808219183,529.4120883950924,13,135197.99999999994,151678.79999999993,47872.00000000004,78091.60000000002,0.3274818501641791,0.3674022844619187,0.11595741897853222,0.18915650860427685,3371.2,0.0
12878253,178043.19999999998,487.78958904109584,347.7613954036193,8,54442.40000000002,76024.80000000005,24280.799999999992,23295.200000000015,0.3057819675224891,0.4270019860348503,0.13637589079504298,0.1308401556476182,1518.4,0.0
12878254,256450.39999999985,702.6038356164379,253.49801847324773,6,63853.59999999998,79268.00000000006,18463.2,94865.60000000003,0.24899005811650135,0.30909680780377063,0.07199520843016821,0.36991792564956066,1646.4,0.0
12878255,74302.80000000003,203.56931506849324,162.01239655738024,6,19418.39999999999,36444.39999999999,16561.599999999984,1878.3999999999992,0.2613414299326537,0.4904848807851113,0.22289334991413481,0.02528033936809916,685.2,0.0
12878257,205636.79999999973,563.3884931506842,253.31768435679328,0,61822.40000000001,80128.0,30364.800000000003,33321.600000000006,0.3006387961687796,0.3896578822467579,0.14766228612777502,0.16204103545668894,1588.0,132.0
12878258,674520.0,1848.0,949.1494874099386,25,207331.2000000001,223219.79999999993,47977.80000000003,195990.60000000015,0.30737591175947354,0.33093132894502747,0.07112880270414522,0.29056306706991664,4955.4,0.0
12878260,76539.60000000002,209.6975342465754,125.39408174097207,5,23709.59999999999,28692.59999999998,13654.199999999997,10483.2,0.30976906072150867,0.3748726149600987,0.1783939294169292,0.13696439490146275,804.0,0.0
12878261,608039.7386999998,1665.8622978082185,989.8912713519582,4,115400.70939999996,187162.89519999997,173552.49300000022,131924.44120000003,0.1897913936459627,0.30781359060537344,0.28542952368715024,0.21696680792945694,3110.4,0.0
12878262,567861.3543000001,1555.7845323287675,416.41467733601434,0,111500.16289999997,171269.1477,159431.8567,125661.98710000001,0.19635103191243866,0.3016038094564872,0.2807584201543894,0.22128990844059623,2284.8,452.4
12878263,591174.8286000008,1619.6570646575365,341.3265007818299,1,113435.6669,176521.53669999982,168235.67980000013,132981.94519999996,0.1918817605421975,0.2985944735130754,0.2845785572406895,0.22494520870403611,2190.0,0.0
12878265,479941.0547999994,1314.9069994520532,699.9329670708689,5,92019.02080000003,146625.99160000004,135433.57280000005,105862.46950000006,0.1917298382367937,0.30550833302039954,0.2821879300499471,0.22057389848450237,2238.6,0.0
12878266,357014.7741999998,978.1226690410954,524.2719528841387,8,88273.04370000002,118375.95860000011,67606.21009999991,82760.16190000004,0.24725319532728757,0.3315715963443178,0.18936530078199756,0.23181158842921656,2630.9216,0.0
12878268,176652.00000000006,1459.9338842975212,429.1142049916547,0,34949.40000000001,54877.200000000004,47341.200000000004,39482.40000000002,0.1978432171727464,0.3106514503090822,0.26799130493852313,0.22350383805448004,2140.8,495.6
12878269,903923.9314000005,2476.5039216438367,1525.4559383324356,1,171484.83300000033,268978.2174000002,264824.6109000001,198637.47019999995,0.1897115753251538,0.29756731518702667,0.29297223107019504,0.21975020607359025,4419.6,0.0
12878270,644372.4007999997,1765.4038378082184,877.9412009452863,0,124515.31809999997,197155.60630000004,182972.19979999997,139729.27660000013,0.19323502674138746,0.3059653176567275,0.2839541227601256,0.21684553284176009,2989.6,56.8
12878271,300359.45020000025,822.9026032876719,914.7217523045894,8,64333.061199999975,98006.39880000005,74827.97510000007,63191.21509999998,0.21418690557983955,0.3262970375486457,0.24912808653156873,0.210385306864568,3081.2724,0.0
12878273,319551.1715,875.4826616438356,460.1300530643225,1,63553.90079999998,98854.95739999994,90288.33950000005,66853.5737,0.19888489377670762,0.3093556407130867,0.28254735877255277,0.209210854669015,1514.8,0.0
12878274,216558.60000000003,593.3112328767124,192.33700337683678,6,61627.79999999999,74363.39999999994,20908.79999999999,59658.60000000001,0.284577938719589,0.34338696315916306,0.09655031017008785,0.27548478795115966,1519.8,0.0
12878275,606927.7836999999,1662.8158457534244,999.2398388132143,0,117875.39480000001,183426.1421000001,171948.65550000002,133676.7911999999,0.19421650806855298,0.3022207040544157,0.28330990954435037,0.22025156005393118,2957.6,28.8
12878277,627532.0635999998,1719.2659276712322,221.74182969200382,0,120160.77150000003,188488.08900000012,180783.97819999995,138099.22499999998,0.19148148512231666,0.30036407688666855,0.2880872367905569,0.22006720135981275,2620.5358,1196.4
12878278,186861.1999999999,511.94849315068467,187.04479917975718,0,51598.0,69984.79999999999,24079.99999999999,41198.399999999994,0.2761300901417738,0.37452825947815827,0.1288657035275381,0.22047594685253022,1093.6,208.4
12878281,31500.600000000017,86.30301369863018,59.325323213693075,4,8709.599999999997,12200.999999999984,4234.8,6354.600000000003,0.27648997161958794,0.38732595569608125,0.13443553456124638,0.2017294908668406,417.0,0.0
12878283,50431.80000000001,138.16931506849318,89.01701615836366,21,16480.8,19416.000000000015,8178.599999999997,6355.2,0.3267938086683401,0.3849951816116024,0.16217148703794024,0.1260157281715108,648.0,0.0
12878284,399767.8661999999,1095.2544279452052,1239.6536220574762,138,75439.92339999997,130776.22600000004,111624.96789999995,81926.74889999995,0.1887093230306263,0.3271304100629589,0.2792244633393197,0.20493580356709515,18533.724,0.0
12878285,20009.999999999978,54.82191780821912,62.49156744558751,38,6019.8000000000175,9541.200000000013,3696.5999999999926,753.5999999999995,0.30083958020989626,0.4768215892053985,0.18473763118440764,0.037661169415292364,295.8,0.0
12878286,218548.15410000004,598.7620660273974,633.0173921518063,0,45133.962199999965,70255.57380000003,48933.28669999981,54228.3312999999,0.2065172427827884,0.3214649608426961,0.22390162434229316,0.2481298985265595,2234.4,178.2
12878287,105109.20000000004,287.9704109589042,88.64039587808738,9,28563.000000000004,37247.99999999996,12163.200000000012,27135.00000000002,0.27174595563471127,0.3543743078626795,0.1157196515623752,0.2581600849402337,654.0,0.0
12878288,228655.43280000178,626.4532405479501,825.3128626554337,3,44030.9384999999,66426.02760000032,67156.47010000006,51044.39649999983,0.19256458489010614,0.2905071040148922,0.29370161591017113,0.22323719088995742,2219.4,0.0
12878293,195558.79999999996,535.7775342465752,244.4769452252106,17,54932.42260000005,68863.38489999995,19177.600000000006,52585.392500000016,0.2808997733673967,0.35213646688361744,0.09806564572905954,0.26889811401992664,2235.6,0.0
12878294,217000.50000000006,594.5219178082193,162.94875437160292,0,62725.799999999974,74590.8,19632.300000000003,60051.6,0.2890583201421193,0.34373561351241116,0.09047122011239604,0.2767348462330731,1208.7,389.4
12878295,121804.80000000005,333.71178082191796,137.7976753753594,7,31939.199999999983,39191.999999999985,7839.599999999995,42834.00000000001,0.26221626733921793,0.3217607187894071,0.06436199558638077,0.35166101828499363,978.0,0.0
12878298,262265.2157999999,718.5348378082189,321.5430197493065,13,64393.8,127988.4,56855.17980000002,13028.435999999996,0.24552931963766744,0.48801134229558796,0.21678505716654797,0.04967656866069237,1771.2,0.0
12878402,310933.0971999997,851.8714991780814,110.11150987421384,0,58188.38230000006,95046.7283,89477.01419999995,68220.9724,0.1871411658134672,0.3056822485477113,0.2877693465435304,0.21940723909529197,1162.2,590.7
12878412,95818.19999999994,262.515616438356,181.21797542764412,7,32852.40000000002,43023.599999999984,10479.60000000001,9462.600000000002,0.3428617945233791,0.44901281802413334,0.10936961871544254,0.09875576873704586,820.8,0.0
12878464,1116.0,3.0575342465753423,41.07215681373388,362,282.0,376.2,93.6,363.6,0.25268817204301075,0.3370967741935484,0.08387096774193548,0.3258064516129032,560.4,0.0
12878465,14752.199999999926,40.41698630136966,108.87713529384304,1,3763.7999999999824,4927.80000000004,1169.3999999999965,4891.200000000024,0.2551348273477855,0.33403831292960134,0.07926953267987163,0.3315573270427495,589.8,0.0
12878472,263378.23990000004,721.5842189041097,294.531588777605,0,55017.943,76892.29910000002,74921.66480000001,56546.63290000001,0.20889327463380922,0.29194628656184596,0.28446414110917595,0.2146974363617501,1103.4,20.4
12878473,357653.7575000002,979.8733082191786,365.94977112311693,0,76299.59400000003,108302.77629999994,100033.33929999989,73018.04800000001,0.21333368488376636,0.30281459100845565,0.2796932429823552,0.20415848140502194,1549.2,36.8
12878486,600330.1353000002,1644.7400967123292,342.1019533430028,0,116560.7049999999,181708.58639999988,171545.3926,130516.05130000011,0.1941610093282283,0.3026811011397845,0.28575175976177575,0.217407129220288,2314.2,38.4
12878489,62636.3999999999,171.60657534246548,129.59542862879567,13,19681.800000000014,25050.600000000002,8060.999999999997,9843.000000000005,0.3142230396382941,0.3999367779757464,0.1286951357357704,0.15714504665019097,666.6,0.0
12878491,380079.99039999995,1041.3150421917808,785.0093217252098,0,90307.58429999997,127703.72700000003,80853.53889999999,81214.34019999999,0.2376015222610361,0.3359917128644509,0.21272769138651293,0.21367696866790914,2889.6,276.8
12878492,653024.8000000002,1789.109041095891,453.41423126137283,0,202550.40000000005,259471.19999999978,70959.99999999999,120043.20000000004,0.3101725998767581,0.3973374364955201,0.10866356071009856,0.18382640291762276,3000.8,466.4
12878493,29165.400000000016,79.90520547945209,31.28260585169491,9,8455.800000000003,10645.800000000005,3085.7999999999997,6977.400000000007,0.2899257339175872,0.3650147092102285,0.1058034520356312,0.239235532514555,202.2,0.0
12878500,323919.5999999999,887.4509589041094,293.3299828258739,7,86782.7999999999,112123.20000000006,31068.60000000001,93945.00000000004,0.2679146306676099,0.34614515453834865,0.09591454175665819,0.2900256730373836,2151.6,0.0
12880163,140476.4,384.86684931506846,129.3800548609218,3,55052.799999999996,60735.99999999998,19061.599999999995,5626.000000000003,0.3919007036057302,0.432357321229758,0.13569254337383357,0.040049431790678026,911.2,0.0
12880212,349415.3999999999,957.3024657534244,370.1057317291081,9,115201.2000000001,135223.79999999996,33098.99999999999,65892.59999999998,0.32969697385976726,0.38700011504930804,0.09472679223640401,0.18857955316222466,2073.0,0.0
12892787,145246.1075,397.93454109589044,163.95769317096216,0,40204.695200000024,62765.40000000008,16100.399999999992,26337.599999999995,0.2768039425772565,0.43213137398535845,0.11084909796980268,0.18133084909005215,1204.2,91.2
12899630,118546.69969999998,324.78547863013694,468.33220742442126,0,35064.8777,31092.160800000027,29555.2662,22834.394900000003,0.295789573128032,0.26227774268438814,0.24931327717088697,0.19261940617314383,1506.8,11.2
12903510,308152.69959999993,844.2539715068491,117.05900428770465,0,58228.69589999998,93948.08109999998,89357.25430000006,66618.6683,0.18896052501108768,0.3048750870005359,0.2899771912301627,0.21618719675821402,1158.3,557.7
12911889,34975.8,95.8241095890411,54.185538697552914,0,11652.000000000004,12126.00000000001,6025.199999999999,5172.600000000003,0.33314463143087514,0.34669685897106023,0.17226768222599623,0.14789082737206877,282.6,34.2
12911890,470190.17569999956,1288.1922621917797,906.8231952462005,0,118305.41449999991,155399.38399999996,40186.495700000014,156298.4814000001,0.25161183838831114,0.3305032559828538,0.0854685992538488,0.33241545544270346,2676.8,26.8
12911891,12934.799999999997,35.43780821917807,15.837193516516832,0,5760.600000000003,3884.9999999999945,1240.1999999999996,2049.0000000000023,0.4453567121254294,0.3003525373411259,0.09588087948789312,0.15840987104555174,111.6,9.0
12911892,238934.39999999997,654.6147945205479,219.25292961134684,0,87463.79999999996,81578.40000000001,39766.20000000001,30126.000000000015,0.3660577966169793,0.3414259311342361,0.16643145566314443,0.12608481658564033,1333.2,223.8
12911894,129896.39999999994,355.8805479452053,175.4472657371554,21,40853.400000000016,61426.80000000003,22696.200000000008,4920.00000000001,0.31450756141047814,0.4728907036684624,0.17472539654678668,0.037876338374273746,1104.6,0.0
12911896,48895.999999999985,133.9616438356164,128.76503798888652,113,16239.999999999996,21809.599999999995,10426.400000000005,420.00000000000074,0.3321335078534032,0.4460405759162304,0.2132362565445028,0.008589659685863891,316.8,0.0
12911897,78694.79999999999,215.6021917808219,212.26248936349373,0,25062.600000000024,34960.79999999999,13594.199999999997,5077.199999999997,0.3184784763415121,0.444258070418884,0.17274584851858063,0.06451760472102347,755.4,2.4
12911899,347785.5999999999,952.8372602739723,445.05541367926355,0,106296.79999999997,150518.40000000008,48878.40000000001,42092.00000000003,0.3056388763652089,0.43279077684642525,0.14054175906075472,0.1210285877276116,1993.6,22.4
12911901,326666.81949999987,894.9775876712325,320.46812793450346,0,87080.26740000004,111864.6199999999,34758.4658,92963.46630000001,0.2665721224251858,0.34244255407151913,0.10640341695309527,0.2845819065502,1598.4,20.8
12911903,76777.2,210.34849315068493,78.98636813238815,0,19351.199999999997,24654.599999999995,7144.799999999998,25626.600000000006,0.25204357543645767,0.32111876963473523,0.09305887685406604,0.33377877807474104,705.0,120.6
12911904,285459.6000000003,782.0810958904118,427.3842132239812,0,95646.0,129490.79999999994,50570.999999999985,9751.800000000001,0.3350596721917914,0.4536221587923468,0.17715641723031886,0.034161751785541594,1669.8,43.8
12911905,158274.80000000005,433.62958904109604,404.0364443374541,3,56868.000000000065,67488.79999999999,25474.800000000036,8443.199999999995,0.3592991430095002,0.4264026869722784,0.1609529754578747,0.05334519456034689,1872.0,0.0
12911906,84141.50249999997,230.52466438356157,165.4747119477019,0,31658.750299999992,33040.40510000002,14183.135399999997,5259.211700000003,0.37625606103242576,0.3926766710637242,0.16856289677023537,0.06250437113361512,1853.4,10.8
12911912,253238.99999999997,693.8054794520547,303.59284651224834,0,78738.00000000004,100753.19999999988,36261.00000000001,37486.79999999998,0.31092367289398576,0.3978581498110476,0.1431888453200337,0.1480293319749327,1420.8,185.4
12911913,360446.653,987.5250767123288,397.6716702534792,0,113426.82250000008,136367.96790000002,51030.3108,59621.55170000002,0.3146840775353242,0.37833051511231547,0.14157521057630684,0.16541019649862035,2716.402,54.4
12911993,159256.69259999957,436.3197057534235,280.37930175155515,36,30252.8771,45970.02540000005,33523.895300000004,49510.19530000001,0.1899629874644281,0.2886536487070068,0.2105022699686537,0.31088298075078913,1074.6,0.0
12912001,274068.1944000001,750.8717654794523,246.5827728484454,0,65564.90459999998,78571.81720000003,74117.56750000002,55813.605,0.23922843270280603,0.2866871049083688,0.270434764100449,0.20364860330542603,1168.1272,18.6
12912010,296633.7729000003,812.6952682191788,153.51828480039015,0,71185.00849999998,84758.71469999992,80225.56980000008,60464.479799999965,0.2399760748888075,0.2857352144072056,0.270453256268447,0.20383545409842274,1123.5,309.9
12912012,229217.99999999983,627.9945205479447,171.65818441771268,0,74152.80000000002,96053.4,27788.99999999999,31222.20000000001,0.3235033897861428,0.4190482422846376,0.12123393450776121,0.1362118158259824,1022.4,177.0
12912013,249075.6,682.398904109589,323.4617765330499,0,71187.00000000003,94434.60000000003,33332.99999999997,50121.0,0.28580479179815294,0.3791403092073251,0.13382683811661988,0.20122806087790213,1489.2,210.0
12912014,27491.39999999999,75.31890410958901,69.73611799234224,12,8566.200000000003,11248.200000000017,4798.800000000006,2878.1999999999935,0.31159562626857873,0.40915340797485833,0.17455640673083245,0.10469455902573148,445.2,0.0
12912015,79953.6,219.0509589041096,136.5527492587459,0,22743.599999999995,35938.200000000004,11835.600000000017,9436.2,0.28445998679233947,0.44948820315783156,0.1480308578975808,0.11802095215224831,583.2,44.4
12912016,49558.20000000001,135.77589041095894,144.82779797222094,14,15417.6,19585.799999999974,9793.199999999986,4761.600000000002,0.31110088744143244,0.39520805840405765,0.1976100826906543,0.09608097146385464,1930.8,0.0
12912017,661.8000000000004,1.813150684931508,4.480046383171001,285,160.79999999999987,212.39999999999984,48.60000000000004,239.99999999999983,0.24297370806890264,0.3209428830462371,0.07343608340888487,0.3626473254759741,17.4,0.0
12912018,1073.3999999999996,2.940821917808218,9.868654137592948,306,353.40000000000003,450.0000000000001,108.0,161.99999999999997,0.32923420905533834,0.4192286193404139,0.1006148686416993,0.15092230296254894,73.8,0.0
12912023,44253.00000000004,121.24109589041106,16.842077046352838,0,11725.200000000003,15048.000000000004,4150.799999999994,13328.999999999993,0.2649583079113279,0.3400447427293063,0.09379703070978217,0.3011999186495827,183.0,88.2
12912024,339576.60000000015,930.3468493150689,367.68058540196205,0,114774.59999999999,142835.3999999999,40555.20000000004,41411.4,0.33799325395212726,0.42062792312544456,0.11942872388733505,0.12195009903509248,1947.6,373.8
12913819,1841049.1628999999,5043.970309315068,1400.091193620225,1,538615.5242999999,664800.0115,193546.1904,444107.4366,0.2925590120861188,0.3610984567369263,0.10512820314647557,0.2412251913471159,12180.0,0.0
12913828,87868.32119999999,240.73512657534243,524.9084984378095,0,36959.8746,31156.4449,10658.159599999999,12340.0,0.4206279816803875,0.35458108763775953,0.12129695269516541,0.14043741625508604,4670.0462,30.0
12913831,880950.0,2413.5616438356165,1178.6859439938696,1,264204.0,342900.0,83640.0,190212.0,0.2999080538055508,0.3892388898348374,0.09494295930529542,0.21591690788353482,5658.0,0.0
12913836,111872.0,306.4986301369863,206.74064849437949,0,34384.0,44184.0,8836.0,24468.0,0.3073512585812357,0.39495137299771166,0.07898312356979405,0.2187142448512586,1368.0,36.0
12913841,518490.0,1420.5205479452054,1435.7337224193097,0,163660.0,207960.0,50880.0,95990.0,0.3156473606048333,0.4010877741132905,0.09813111149684661,0.1851337537850296,4690.0,20.0
12914310,182957.12,501.2523835616438,252.93103180175595,0,56443.085999999996,70075.7754,16406.6099,40051.6486,0.3085044517535038,0.38301748191051543,0.08967461829307326,0.21891276272822835,1430.0,130.0
12914368,859750.0,2355.4794520547944,674.785763918084,0,269610.0,338240.0,75570.0,176340.0,0.3135911602209945,0.393416690898517,0.08789764466414655,0.20510613550450713,3790.0,720.0
12914462,88116.0,241.413698630137,86.87983572606505,1,26184.0,35202.0,10344.0,16392.0,0.2971537518725317,0.3994961187525535,0.11739071224295247,0.18602750919242816,618.0,0.0
12914463,741930.0,2032.6849315068494,619.9981583788747,0,240930.0,293700.0,85420.0,121880.0,0.3247341393392908,0.39585944765678704,0.11513215532462631,0.1642742576792959,3340.0,210.0
12914464,133912.5626,366.8837331506849,610.6398970788237,1,34624.1478,46141.8339,13421.099600000001,39306.3112,0.25855787633176097,0.34456688009045683,0.10022285691066299,0.2935222090955639,3040.0,0.0
12916092,402367.5875,1102.3769520547946,2829.24272034782,0,122478.9227,151572.4915,67645.0578,60731.1155,0.30439559871357674,0.37670154408249895,0.16811756190475952,0.15093441267805896,28940.0,20.0
12916137,2334065.3156999997,6394.699495068492,3083.3781147451014,1,667754.2917,1075411.5791999996,330081.7108,260825.734,0.2860906621628695,0.46074613763646,0.14141922618005512,0.11174740151681524,15508.0,0.0
12916140,707830.0,1939.2602739726028,978.4295842328776,0,216110.0,272247.2318,68582.76819999999,150880.0,0.3053134227144936,0.3846223412401283,0.09689158159445063,0.21315852676490119,6510.0,100.0
12918749,337747.7999999998,925.3364383561639,373.09706999804473,0,75190.80000000005,99711.59999999995,21095.399999999998,141750.00000000006,0.2226240999941379,0.2952250170097333,0.062459030081024984,0.4196918529151045,2113.2,411.6
12918750,241514.6335000001,661.6839273972606,134.56599359304045,0,61450.48180000001,82441.1869000001,22528.206900000012,75094.75799999997,0.25443792332359844,0.34135069045412547,0.09327884846364808,0.3109325381726815,2493.0335,512.0
12918751,39705.59999999994,108.78246575342449,294.61476302589585,68,16313.400000000045,14301.600000000035,8845.800000000023,244.7999999999995,0.4108589216634447,0.36019100580270935,0.22278469535783457,0.006165377176015471,1524.0,0.0
12918752,58699.80000000001,160.82136986301373,65.45366688816848,0,15942.600000000002,21548.999999999996,7235.400000000006,13972.8,0.271595473919843,0.3671051690125008,0.12326106732901994,0.2380382897386362,448.8,87.0
12918754,125829.59999999996,344.7386301369862,432.51844547249374,0,35371.20000000001,45667.8,12708.600000000002,32082.00000000001,0.28110396917736385,0.3629336817410213,0.10099849320032811,0.2549638558812872,1726.8,7.8
12918755,51442.40000000001,140.93808219178084,98.2488039333502,0,21867.199999999986,17850.400000000012,7593.599999999994,4131.2,0.425081255928961,0.3469978072562713,0.147613641665241,0.08030729514952645,404.4,11.6
12918756,95202.0000000001,260.82739726027427,168.3376398954487,0,35523.600000000006,36982.79999999999,18909.600000000013,3785.9999999999955,0.3731392197642903,0.3884666288523345,0.19862607928404857,0.039768072099325556,720.0,10.8
12918757,268804.8000000001,736.4515068493154,445.5094858194838,0,101746.40000000004,93203.2,46240.80000000001,27614.399999999998,0.37851407415343774,0.34673190359695943,0.17202371386225243,0.10273030838735017,1712.0,137.6
12918759,96648.09709999998,264.78930712328764,209.1511256997444,0,34100.350000000006,36608.07409999999,16562.73170000002,9376.941400000007,0.3528300196610908,0.37877697749312433,0.17137152408559964,0.09702147979486715,1978.8,48.0
12918761,152443.8,417.6542465753424,270.4410134844556,11,51678.59999999999,60001.20000000001,20795.99999999999,19967.999999999996,0.33900099577680426,0.3935955414388779,0.13641748631298872,0.1309859764713291,1609.2,0.0
12918763,97191.99999999991,266.27945205479426,72.26614074793277,0,28183.199999999993,34917.59999999999,10228.800000000003,23862.39999999998,0.2899744834965843,0.3592641369660057,0.10524322989546477,0.24551814964194585,483.6,118.4
12918764,245245.20000000007,671.9046575342468,198.80566496783425,0,74178.39999999998,97231.2,31211.99999999999,42623.59999999998,0.3024662664141845,0.3964652519193035,0.12726854592872758,0.1737999357377839,1439.2,330.8
12918765,309395.99999999994,847.6602739726026,578.3975759955318,0,96279.2000000001,123868.8,42731.2,46516.8,0.31118437213150824,0.40035682426405006,0.13811167565191537,0.1503471279525269,2206.4,6.4
12918766,484403.3999999998,1327.1326027397254,495.06017256099216,0,139549.8,173331.60000000003,53693.999999999956,117827.99999999991,0.28808592177511566,0.3578249037888671,0.11084562990268025,0.2432435445333372,2053.8,220.2
12918767,175905.88179999992,481.9339227397258,239.39991965122732,0,61415.61330000002,70138.09600000002,29946.553199999977,14405.619199999994,0.34913905476923085,0.3987251323394921,0.17024190944364426,0.08189390287914751,2067.0,45.6
12918768,112687.19999999998,308.7320547945205,224.37041632624954,46,39616.19999999999,47244.000000000015,19798.200000000008,6028.800000000002,0.3515590058143249,0.41924903627031307,0.1756916490959045,0.05350030881945778,646.2,0.0
12918769,156225.6000000001,428.0153424657537,176.7411927494877,0,50521.19999999999,65613.59999999998,18202.800000000003,21888.000000000015,0.32338617998586633,0.4199926260484833,0.1165161151565428,0.14010507880910683,873.6,70.2
12918770,26643.000000000015,72.99452054794524,38.46891384651354,0,9592.199999999999,10288.800000000007,5785.199999999999,976.7999999999964,0.3600270239837854,0.38617272829636307,0.217137709717374,0.03666253800247705,162.6,4.2
12918772,522535.9999999998,1431.6054794520544,512.185233032861,0,146921.60000000003,209915.2000000001,72749.60000000003,92949.59999999999,0.28117029257314347,0.40172390036284616,0.13922409173722014,0.17788171532679092,2658.4,48.0
12918773,369915.3,1013.4665753424657,65.12640060334358,0,93078.29999999999,124670.09999999989,32263.800000000014,119903.09999999998,0.25162057368267815,0.33702336724109516,0.08721942563608484,0.32413663344014154,1233.6,549.0
12918831,309100.5110999998,846.8507153424653,106.83907189136532,0,57430.36830000001,93324.81269999994,90704.52660000003,67640.80350000001,0.18579836084910323,0.30192383819710866,0.2934467053361015,0.21883109561768707,1126.5,584.4
12918861,2573.6000000000095,7.050958904109615,67.77630733240373,42,501.5999999999981,879.599999999997,646.399999999998,545.9999999999978,0.1949020826857306,0.3417780540876569,0.251165682312712,0.21215418091389332,1290.8,0.0
12918862,296424.0,812.1205479452054,351.4794032696309,0,71116.19999999998,92521.20000000008,18808.80000000002,113977.80000000002,0.23991377216419718,0.31212452433001403,0.06345235203627243,0.3845093514695167,2056.8,329.4
12920770,117068.69280000012,320.73614465753457,679.032236690667,274,22982.345899999997,35096.760299999994,33791.00329999998,25198.583300000002,0.19631504675005623,0.29979629447096684,0.2886425268088408,0.21524613197013484,2230.2,0.0
12921507,263509.7143,721.944422739726,206.69256242959804,0,75632.20829999994,61649.522299999975,69503.78399999996,56724.200299999975,0.2870186721613395,0.2339554064022602,0.26376175233096505,0.21526417138239057,1092.3,33.3
12921557,430914.8558000003,1180.588646027398,896.35498991267,0,80292.06149999998,137362.0526,120780.35659999998,92480.38519999999,0.18632929549605917,0.3187684312832175,0.28028821697448636,0.2146140564783005,18039.2336,724.0
12926471,91912.49160000008,251.81504547945227,369.1249671931007,0,17107.013200000005,24825.095399999987,26841.958100000025,23138.42500000003,0.18612283164348456,0.2700949018772979,0.2920381945123986,0.25174407305480995,1116.9,3.3
12929205,556940.0,1525.86301369863,782.1948078624257,0,169620.0,210380.0,58110.0,118820.0,0.30455704384673393,0.3777426652781269,0.10433798972959385,0.213344345890042,4820.0,320.0
12929206,561560.0,1538.5205479452054,899.6687441300459,0,172259.612,155062.5562,94717.20850000001,139510.6233,0.30675192677541135,0.2761282074934112,0.16866801143243823,0.24843404676258993,4710.0,310.0
12930540,251412.00000000006,688.8000000000002,256.0000669642769,0,64458.40000000003,88835.99999999991,25590.800000000014,72526.79999999994,0.25638553450113766,0.35334828886449293,0.10178829968338826,0.2884778769509806,1445.6,310.0
12930543,99265.58249999999,271.96049999999997,170.86310856150138,0,32407.63869999999,30108.381900000004,7136.045400000004,29613.5165,0.32647406970084514,0.3033113909345166,0.07188841510097424,0.2983261242636641,1797.6,61.8
12930546,43429.599999999984,118.985205479452,58.408936357846066,0,12482.399999999992,17871.199999999983,7458.4000000000015,5617.600000000003,0.2874168769687033,0.4114981487280562,0.17173540626669379,0.12934956803654662,313.6,16.8
12930548,56779.200000000026,155.5594520547946,98.1503472181305,0,19645.199999999983,24988.39999999999,10531.19999999999,1614.400000000001,0.34599289880801376,0.44009778228647073,0.18547637162904698,0.028432947276467443,476.8,2.0
12930549,224211.99479999996,614.2794378082191,365.2737781291051,0,54787.90109999999,79533.18320000003,50267.68099999997,39623.22940000001,0.24435758287094103,0.354723141689831,0.22419710883371516,0.17672216615950656,1454.8,124.8
12930554,195543.3579999998,535.7352273972598,199.5686736687849,0,61734.44200000004,78034.73709999997,28061.96620000001,27712.212799999998,0.31570717937655596,0.3990661605596445,0.14350764192154272,0.1417190186536534,1725.6,160.8
12930555,26249.39999999999,71.91616438356162,96.15238184620374,0,8373.6,10657.19999999998,4420.199999999991,2798.400000000001,0.3190015771789071,0.40599785137945954,0.16839242039818023,0.1066081510434525,454.2,3.0
12930556,111646.19999999992,305.87999999999977,190.35329316767866,0,37096.799999999974,44716.199999999975,15699.599999999999,14133.600000000006,0.3322710490818317,0.4005169902782182,0.1406192060276123,0.12659275461233804,851.4,67.2
12930557,162117.20000000004,444.15671232876724,207.7935460772527,0,48477.200000000004,56674.799999999996,17785.999999999993,39179.200000000004,0.29902564317666475,0.34959153007823957,0.10971075246796755,0.24167207427712786,1518.8,94.4
12930558,91726.05740000005,251.3042668493152,145.61446440471659,0,32649.865000000005,35406.92049999998,14348.150699999997,9321.121199999996,0.3559497260153688,0.3860072208881395,0.15642393346778674,0.10161911962870424,1957.8,21.6
12930559,102428.99999999997,280.6273972602739,182.91448811292588,0,32975.10000000003,41613.299999999996,17789.399999999998,10051.200000000008,0.321931288990423,0.4062648273438187,0.17367542395220106,0.09812845971355778,701.7,54.0
12930560,16925.399999999998,46.370958904109585,160.0377569818827,334,5409.0,6761.999999999999,2337.0000000000005,2417.4,0.3195788578113368,0.3995178843631465,0.13807650040767136,0.1428267574178454,828.0,0.0
12930564,362295.0,992.5890410958904,72.5543001687638,0,93875.40000000002,124039.2,33172.799999999996,111207.59999999992,0.25911315364550996,0.34237071999337554,0.09156295284229701,0.3069531735188173,1320.0,877.8
12930565,244105.2000000001,668.781369863014,334.1716047335654,31,76739.39999999998,99537.60000000003,33710.39999999998,34117.80000000003,0.314370197767192,0.4077651766533445,0.13809783650655524,0.139766789072908,2308.8,0.0
12930567,29811.0,81.67397260273972,50.54355000479448,0,11750.4,10912.800000000005,2944.2000000000016,4203.600000000001,0.39416322833853273,0.36606621716815957,0.09876220187179234,0.1410083526215156,250.8,22.2
12930569,279653.59999999974,766.1742465753417,451.267526577894,0,12294.399999999998,40022.39999999996,810.3999999999985,226526.39999999997,0.043962959890378704,0.14311419556193802,0.002897870794439976,0.8100249737532439,1335.2,9.6
